"playDispNm","playPos","sum(GP)","sum(playMin)","sum(playPTS)","sum(playAST)","sum(playTO)","sum(playSTL)","sum(playBLK)","sum(playFGA)","sum(playFGM)","sum(play3PA)","sum(play3PM)","sum(playFTA)","sum(playFTM)","sum(playTRB)","sum(TotPoss)","TotGP","playMPG","playPTS.36","playAST.36","playTO.36","playSTL.36","playBLK.36","playFGA.36","playFGM.36","playFGp.36","play3PA.36","play3PM.36","play3Pp.36","playFTA.36","playFTM.36","playFTp.36","playTRB.36","playTotPoss.36"
"Allen Crabbe","SG",75,2197,990,118,77,47,36,827,337,532,201,135,115,323,788.35639827471,75,1054.56,16.2221210741921,1.93354574419663,1.26172052799272,0.770141101502048,0.589895311788803,13.5512061902594,5.52207555757852,0.407496977025393,8.71734182976786,3.29358215748748,0.37781954887218,2.21210741920801,1.88438780154756,0.851851851851852,5.2926718252162,12.9179928711377
"Amir Johnson","C",18,309,88,43,11,10,9,70,38,13,4,10,8,82,84.6487353794685,18,618,10.252427184466,5.00970873786408,1.28155339805825,1.16504854368932,1.04854368932039,8.15533980582524,4.42718446601942,0.542857142857143,1.51456310679612,0.466019417475728,0.307692307692308,1.16504854368932,0.932038834951456,0.8,9.55339805825243,9.86198858789924
"Amir Johnson","PF",56,865,254,75,45,35,35,191,102,19,6,75,44,246,257.16310199994,56,556.071428571429,10.571098265896,3.12138728323699,1.8728323699422,1.45664739884393,1.45664739884393,7.94913294797688,4.24508670520231,0.534031413612565,0.790751445086705,0.24971098265896,0.315789473684211,3.12138728323699,1.83121387283237,0.586666666666667,10.2381502890173,10.7027418173386
"Andre Drummond","C",78,2630,1171,237,203,115,129,881,466,11,0,395,239,1249,1199.14133584707,78,1213.84615384615,16.028897338403,3.24410646387833,2.7787072243346,1.57414448669202,1.76577946768061,12.0593155893536,6.3787072243346,0.52894438138479,0.150570342205323,0,0,5.40684410646388,3.27148288973384,0.605063291139241,17.0965779467681,16.4141019355492
"Andre Iguodala","SF",64,1628,384,211,67,54,38,320,148,117,33,87,55,245,416.596355722947,64,915.75,8.49140049140049,4.66584766584767,1.48157248157248,1.19410319410319,0.84029484029484,7.07616707616708,3.27272727272727,0.4625,2.58722358722359,0.72972972972973,0.282051282051282,1.92383292383292,1.21621621621622,0.632183908045977,5.41769041769042,9.21220442630595
"André Roberson","SG",39,1040,194,46,30,46,35,162,87,36,8,38,12,185,193.918943865805,39,960,6.71538461538462,1.59230769230769,1.03846153846154,1.59230769230769,1.21153846153846,5.60769230769231,3.01153846153846,0.537037037037037,1.24615384615385,0.276923076923077,0.222222222222222,1.31538461538462,0.415384615384615,0.315789473684211,6.40384615384615,6.712578826124
"Andrew Bogut","C",23,217,36,15,19,4,13,25,17,0,0,2,2,78,47.0743235010396,23,339.652173913043,5.97235023041475,2.48847926267281,3.15207373271889,0.663594470046083,2.15668202764977,4.14746543778802,2.82027649769585,0.68,0,0,NA,0.331797235023041,0.331797235023041,1,12.9400921658986,7.80956518911255
"Andrew Harrison","SG",50,1215,506,170,76,34,25,398,172,128,45,152,117,124,486.974649454047,50,874.8,14.9925925925926,5.03703703703704,2.25185185185185,1.00740740740741,0.740740740740741,11.7925925925926,5.0962962962963,0.4321608040201,3.79259259259259,1.33333333333333,0.3515625,4.5037037037037,3.46666666666667,0.769736842105263,3.67407407407407,14.4288785023421
"Andrew Wiggins","SF",76,2774,1336,151,127,84,50,1211,528,307,100,273,180,330,1211.84663703813,76,1314,17.3381398702235,1.95962509012257,1.64816149963951,1.0901225666907,0.648882480173035,15.7159336697909,6.85219899062725,0.436003303055326,3.98413842826244,1.29776496034607,0.325732899022801,3.54289834174477,2.33597692862293,0.659340659340659,4.28262436914203,15.7269210286131
"Ante Žižić","PF",24,210,117,5,11,2,12,66,48,0,0,29,21,56,75.782487060636,24,315,20.0571428571429,0.857142857142857,1.88571428571429,0.342857142857143,2.05714285714286,11.3142857142857,8.22857142857143,0.727272727272727,0,0,NA,4.97142857142857,3.6,0.724137931034483,9.6,12.991283496109
"Anthony Davis","PF",75,2729,2110,175,162,115,192,1462,780,162,55,598,495,834,1613.17972713391,75,1309.92,27.8343715646757,2.30853792598021,2.13704653719311,1.51703920850128,2.53279589593258,19.2861854159033,10.2894833272261,0.533515731874145,2.13704653719311,0.725540491022353,0.339506172839506,7.88860388420667,6.52986441920117,0.827759197324415,11.0018321729571,21.2804947514916
"Anthony Tolliver","PF",79,1759,703,90,57,32,21,472,219,365,159,133,106,241,488.114768354996,79,801.569620253165,14.3877202956225,1.84195565662308,1.16657191586128,0.654917566799318,0.429789653212052,9.66003411028994,4.48209209778283,0.463983050847458,7.47015349630472,3.25412166003411,0.435616438356164,2.72200113700966,2.16941444002274,0.796992481203007,4.93234792495736,9.98984176280834
"Antonio Blakeney","SG",18,308,149,20,11,7,1,143,52,53,15,39,30,33,126.103622047305,18,616,17.4155844155844,2.33766233766234,1.28571428571429,0.818181818181818,0.116883116883117,16.7142857142857,6.07792207792208,0.363636363636364,6.19480519480519,1.75324675324675,0.283018867924528,4.55844155844156,3.50649350649351,0.769230769230769,3.85714285714286,14.7393843951395
"Aron Baynes","C",81,1488,482,93,80,22,51,446,210,21,3,78,59,433,506.289875746281,81,661.333333333333,11.6612903225806,2.25,1.93548387096774,0.532258064516129,1.23387096774194,10.7903225806452,5.08064516129032,0.47085201793722,0.508064516129032,0.0725806451612903,0.142857142857143,1.88709677419355,1.42741935483871,0.756410256410256,10.4758064516129,12.2489486067649
"Arron Afflalo","SG",52,681,179,30,21,4,9,162,65,70,27,26,22,66,162.047731259313,52,471.461538461538,9.46255506607929,1.58590308370044,1.11013215859031,0.211453744493392,0.475770925110132,8.56387665198238,3.43612334801762,0.401234567901235,3.70044052863436,1.4273127753304,0.385714285714286,1.37444933920705,1.16299559471366,0.846153846153846,3.48898678414097,8.56639989036016
"Austin Rivers","PG",61,2059,920,242,110,73,16,804,341,360,136,159,102,145,858.325590076805,61,1215.14754098361,16.0854783875668,4.23118018455561,1.92326372025255,1.27634774162215,0.279747450218553,14.0573093734823,5.96211753278291,0.424129353233831,6.29431762991744,2.3778533268577,0.377777777777778,2.77999028654687,1.78338999514327,0.641509433962264,2.53521126760563,15.0071497050826
"Avery Bradley","SG",39,1219,548,78,86,40,8,532,217,175,62,67,52,96,545.456954879686,39,1125.23076923077,16.1837571780148,2.30352748154225,2.53978671041838,1.18129614438064,0.236259228876128,15.7112387202625,6.40853158326497,0.407894736842105,5.1681706316653,1.83100902378999,0.354285714285714,1.97867104183757,1.53568498769483,0.776119402985075,2.83511074651354,16.1086549431244
"Bam Adebayo","C",65,1319,467,101,66,31,40,329,170,7,0,177,127,371,442.325102263773,65,730.523076923077,12.746019711903,2.75663381349507,1.8013646702047,0.846095526914329,1.09173616376042,8.97952994692949,4.63987869598181,0.516717325227964,0.191053828658074,0,0,4.83093252463988,3.46626231993935,0.717514124293785,10.1258529188779,12.0725577570097
"Ben McLemore","SG",56,1090,422,51,61,38,15,373,157,159,55,64,53,139,386.484595624051,56,700.714285714286,13.9376146788991,1.68440366972477,2.01467889908257,1.25504587155963,0.495412844036697,12.3192660550459,5.18532110091743,0.420911528150134,5.25137614678899,1.81651376146789,0.345911949685535,2.11376146788991,1.75045871559633,0.828125,4.59082568807339,12.7646288462989
"Ben Simmons","PG",81,2736,1279,660,278,141,68,999,544,11,0,341,191,660,1385.29434564534,81,1216,16.8289473684211,8.68421052631579,3.65789473684211,1.85526315789474,0.894736842105263,13.1447368421053,7.1578947368421,0.544544544544544,0.144736842105263,0,0,4.48684210526316,2.51315789473684,0.560117302052786,8.68421052631579,18.227557179544
"Bismack Biyombo","C",82,1491,468,66,84,21,95,350,183,1,0,157,102,468,466.428956593308,82,654.585365853659,11.2997987927565,1.59356136820926,2.02816901408451,0.507042253521127,2.29376257545272,8.45070422535211,4.41851106639839,0.522857142857143,0.0241448692152917,0,0,3.79074446680081,2.46277665995976,0.64968152866242,11.2997987927565,11.2618661551704
"Blake Griffin","PF",58,1969,1242,334,167,41,17,996,436,322,111,330,259,429,1175.90089305896,58,1222.13793103448,22.7079735906552,6.1066531234129,3.05332656170645,0.749619095987811,0.310817673946166,18.2102590147283,7.97155916708989,0.437751004016064,5.88725241239208,2.02945657694261,0.34472049689441,6.03351955307263,4.73539867953276,0.784848484848485,7.84357541899441,21.4994576689297
"Boban Marjanović","C",36,335,235,22,36,10,11,148,79,0,0,97,77,144,200.088597658765,36,335,25.2537313432836,2.36417910447761,3.86865671641791,1.07462686567164,1.18208955223881,15.9044776119403,8.48955223880597,0.533783783783784,0,0,NA,10.4238805970149,8.27462686567164,0.793814432989691,15.4746268656716,21.5020582558673
"Bobby Brown","PG",18,111,50,11,9,4,0,57,19,39,11,2,1,7,56.219378393474,18,222,16.2162162162162,3.56756756756757,2.91891891891892,1.2972972972973,0,18.4864864864865,6.16216216216216,0.333333333333333,12.6486486486486,3.56756756756757,0.282051282051282,0.648648648648649,0.324324324324324,0.5,2.27027027027027,18.233311911397
"Bobby Portis","PF",73,1641,964,123,103,48,23,810,382,223,80,156,120,496,858.155337696765,73,809.260273972603,21.1480804387569,2.69835466179159,2.25959780621572,1.05301645338208,0.504570383912249,17.7696526508227,8.38025594149909,0.471604938271605,4.89213893967093,1.75502742230347,0.358744394618834,3.42230347349177,2.63254113345521,0.769230769230769,10.8811700182815,18.826076878174
"Bogdan Bogdanovic","SG",78,2175,917,258,125,72,16,772,344,329,129,119,100,222,843.703390803572,78,1003.84615384615,15.1779310344828,4.27034482758621,2.06896551724138,1.19172413793103,0.264827586206897,12.7779310344828,5.69379310344828,0.44559585492228,5.44551724137931,2.1351724137931,0.39209726443769,1.96965517241379,1.6551724137931,0.840336134453782,3.67448275862069,13.9647457788177
"Bojan Bogdanović","SF",80,2463,1141,119,105,54,9,852,404,386,155,205,178,268,864.907829713812,80,1108.35,16.6772228989038,1.73934226552984,1.5347137637028,0.789281364190012,0.131546894031669,12.4531059683313,5.90499390986602,0.474178403755868,5.64190012180268,2.26552984165652,0.401554404145078,2.99634591961023,2.60170523751523,0.868292682926829,3.91717417783191,12.6417709580582
"Bradley Beal","SG",82,2978,1857,373,214,97,35,1484,683,530,199,369,292,362,1596.58976850393,82,1307.41463414634,22.4486232370719,4.50906648757555,2.58697112155809,1.17259905977166,0.423102753525856,17.9395567494963,8.25654801880457,0.460242587601078,6.40698455339154,2.40564137004701,0.375471698113208,4.4607118871726,3.52988582941571,0.791327913279133,4.37609133646743,19.3006150658635
"Brandan Wright","PF",28,380,139,13,8,13,26,102,59,0,0,33,21,95,109.076495626556,28,488.571428571429,13.1684210526316,1.23157894736842,0.757894736842105,1.23157894736842,2.46315789473684,9.66315789473684,5.58947368421053,0.57843137254902,0,0,NA,3.12631578947368,1.98947368421053,0.636363636363636,9,10.3335627435684
"Brandon Ingram","SF",59,1979,949,230,150,45,43,761,358,105,41,282,192,315,911.268461856124,59,1207.52542372881,17.2632642748863,4.18393127842345,2.72865083375442,0.818595250126327,0.782213239009601,13.8433552299141,6.51237998989389,0.470433639947438,1.9100555836281,0.745831227892875,0.390476190476191,5.12986356745831,3.49267306720566,0.680851063829787,5.73016675088429,16.5768896547855
"Brandon Paul","SG",52,566,143,37,31,25,7,125,53,54,15,43,22,67,151.047338400071,52,391.846153846154,9.09540636042403,2.35335689045936,1.97173144876325,1.59010600706714,0.445229681978799,7.95053003533569,3.37102473498233,0.424,3.43462897526502,0.954063604240283,0.277777777777778,2.73498233215548,1.39929328621908,0.511627906976744,4.26148409893993,9.60725120565822
"Briante Weber","PG",17,234,50,22,15,18,5,43,19,11,4,10,8,35,57.9577736495661,17,495.529411764706,7.69230769230769,3.38461538461538,2.30769230769231,2.76923076923077,0.769230769230769,6.61538461538462,2.92307692307692,0.441860465116279,1.69230769230769,0.615384615384615,0.363636363636364,1.53846153846154,1.23076923076923,0.8,5.38461538461538,8.91658056147171
"Brook Lopez","C",74,1737,961,126,98,29,98,794,369,325,112,158,111,294,810.526036178217,74,845.027027027027,19.9170984455959,2.61139896373057,2.03108808290155,0.601036269430052,2.03108808290155,16.4559585492228,7.64766839378238,0.464735516372796,6.73575129533679,2.32124352331606,0.344615384615385,3.27461139896373,2.30051813471503,0.70253164556962,6.09326424870466,16.7984670710511
"Bryn Forbes","SG",79,1515,555,80,37,27,2,497,209,228,89,72,48,110,456.049824560033,79,690.379746835443,13.1881188118812,1.9009900990099,0.879207920792079,0.641584158415841,0.0475247524752475,11.809900990099,4.96633663366337,0.420523138832998,5.41782178217822,2.11485148514851,0.390350877192983,1.71089108910891,1.14059405940594,0.666666666666667,2.61386138613861,10.8368275142978
"Buddy Hield","SG",80,2027,1079,155,124,86,22,933,416,408,176,81,71,306,924.930431086336,80,912.15,19.1632955106068,2.75283670448939,2.20226936359151,1.52738036507153,0.390725209669462,16.5703009373458,7.38825851011347,0.445873526259378,7.24617661568821,3.1258016773557,0.431372549019608,1.43857918105575,1.26097681302417,0.876543209876543,5.43463246176616,16.4269834825398
"C.J. McCollum","SG",81,2925,1732,272,152,77,35,1504,667,476,189,250,209,321,1499.97030839555,81,1300,21.3169230769231,3.34769230769231,1.87076923076923,0.947692307692308,0.430769230769231,18.5107692307692,8.20923076923077,0.443484042553192,5.85846153846154,2.32615384615385,0.397058823529412,3.07692307692308,2.57230769230769,0.836,3.95076923076923,18.4611730264068
"C.J. Miles","SF",70,1335,699,55,40,37,21,598,227,454,164,97,81,152,539.999652866758,70,686.571428571429,18.8494382022472,1.48314606741573,1.07865168539326,0.997752808988764,0.566292134831461,16.1258426966292,6.12134831460674,0.379598662207358,12.2426966292135,4.42247191011236,0.361233480176211,2.61573033707865,2.18426966292135,0.835051546391753,4.09887640449438,14.5617883919126
"C.J. Williams","SG",27,563,172,25,16,24,13,153,70,64,21,14,11,43,148.183580340779,27,750.666666666667,10.9982238010657,1.59857904085258,1.02309058614565,1.53463587921847,0.831261101243339,9.78330373001776,4.47602131438721,0.457516339869281,4.09236234458259,1.34280639431616,0.328125,0.895204262877442,0.703374777975133,0.785714285714286,2.74955595026643,9.47532662925054
"Caleb Swanigan","PF",24,189,61,13,18,4,3,60,24,8,1,18,12,53,77.0800706034657,24,283.5,11.6190476190476,2.47619047619048,3.42857142857143,0.761904761904762,0.571428571428571,11.4285714285714,4.57142857142857,0.4,1.52380952380952,0.19047619047619,0.125,3.42857142857143,2.28571428571429,0.666666666666667,10.0952380952381,14.6819182101839
"Cameron Payne","PG",25,584,221,113,36,26,9,215,87,91,35,16,12,69,239.632028054442,25,840.96,13.6232876712329,6.96575342465753,2.21917808219178,1.6027397260274,0.554794520547945,13.2534246575342,5.36301369863014,0.404651162790698,5.60958904109589,2.15753424657534,0.384615384615385,0.986301369863014,0.73972602739726,0.75,4.25342465753425,14.7718373458217
"Caris LeVert","SG",71,1865,858,299,153,82,22,735,320,245,85,187,133,260,884.930403408379,71,945.633802816901,16.5619302949062,5.771581769437,2.95335120643432,1.5828418230563,0.424664879356568,14.1876675603217,6.1769436997319,0.435374149659864,4.72922252010724,1.64075067024129,0.346938775510204,3.60965147453083,2.56729222520107,0.711229946524064,5.01876675603217,17.0817665001081
"Carmelo Anthony","PF",71,2268,1109,92,87,40,42,1049,415,425,152,167,127,423,955.862156354341,71,1149.97183098592,17.6031746031746,1.46031746031746,1.38095238095238,0.634920634920635,0.666666666666667,16.6507936507937,6.58730158730159,0.395614871306006,6.74603174603175,2.41269841269841,0.357647058823529,2.65079365079365,2.01587301587302,0.760479041916168,6.71428571428571,15.1724151802276
"Cedi Osman","SF",51,662,238,40,31,22,2,186,90,87,32,46,26,117,202.085938812157,51,467.294117647059,12.9425981873112,2.17522658610272,1.68580060422961,1.1963746223565,0.108761329305136,10.1148036253776,4.89425981873112,0.483870967741936,4.73111782477341,1.74018126888218,0.367816091954023,2.50151057401813,1.41389728096677,0.565217391304348,6.36253776435045,10.9895676695433
"Chandler Parsons","SF",36,692,284,69,35,18,11,234,108,121,51,27,17,90,243.062805140888,36,692,14.7745664739884,3.58959537572254,1.82080924855491,0.936416184971098,0.572254335260116,12.1734104046243,5.61849710982659,0.461538461538462,6.29479768786127,2.65317919075145,0.421487603305785,1.40462427745665,0.884393063583815,0.62962962962963,4.68208092485549,12.644885816578
"Channing Frye","PF",50,692,258,37,22,17,14,210,102,113,37,19,17,135,198.010102859345,50,498.24,13.4219653179191,1.92485549132948,1.14450867052023,0.884393063583815,0.728323699421965,10.9248554913295,5.30635838150289,0.485714285714286,5.878612716763,1.92485549132948,0.327433628318584,0.988439306358382,0.884393063583815,0.894736842105263,7.02312138728324,10.3011036169601
"Cheick Diallo","PF",46,551,247,18,25,11,20,169,99,0,0,64,49,202,193.423536764127,46,431.217391304348,16.1379310344828,1.17604355716878,1.63339382940109,0.718693284936479,1.30671506352087,11.0417422867514,6.46823956442831,0.585798816568047,0,0,NA,4.18148820326679,3.20145190562613,0.765625,13.1978221415608,12.6374724564584
"Chris McCullough","PF",17,89,45,4,1,0,5,42,18,8,1,12,8,23,36.3753785514473,17,188.470588235294,18.2022471910112,1.61797752808989,0.404494382022472,0,2.02247191011236,16.9887640449438,7.28089887640449,0.428571428571429,3.23595505617978,0.404494382022472,0.125,4.85393258426966,3.23595505617978,0.666666666666667,9.30337078651685,14.7136362680012
"Chris Paul","PG",58,1849,1081,458,128,97,13,798,367,379,144,221,203,313,984.443582407287,58,1147.65517241379,21.0470524607896,8.91725256895619,2.49215792320173,1.88858842617631,0.253109789075176,15.5370470524608,7.14548404542996,0.459899749373434,7.37912385073012,2.80367766360195,0.379947229551451,4.30286641427799,3.95240670632774,0.918552036199095,6.09410492157923,19.1671005768861
"Clint Capela","C",74,2037,1026,68,104,57,138,676,441,1,0,257,144,802,792.528109594479,74,990.972972972973,18.1325478645066,1.20176730486009,1.8379970544919,1.00736377025037,2.43888070692194,11.9469808541973,7.79381443298969,0.652366863905326,0.0176730486008837,0,0,4.5419734904271,2.54491899852725,0.560311284046693,14.1737849779087,14.0063877984297
"Cody Zeller","C",29,547,202,29,27,14,15,130,73,3,2,78,54,144,175.597331119456,29,679.034482758621,13.2943327239488,1.90859232175503,1.77696526508227,0.921389396709324,0.987202925045704,8.55575868372943,4.80438756855576,0.561538461538462,0.197440585009141,0.131627056672761,0.666666666666667,5.13345521023766,3.55393053016453,0.692307692307692,9.47714808043876,11.5566799274231
"Corey Brewer","SF",65,1114,366,59,46,76,12,302,137,108,31,82,61,143,328.335943002449,65,616.984615384615,11.8276481149013,1.90664272890485,1.48653500897666,2.45601436265709,0.387791741472172,9.75942549371634,4.42728904847397,0.45364238410596,3.49012567324955,1.00179533213645,0.287037037037037,2.64991023339318,1.97127468581688,0.74390243902439,4.62118491921005,10.6104972604023
"Cory Joseph","PG",82,2210,649,260,88,80,19,604,256,190,67,95,70,266,668.845557448633,82,970.243902439024,10.5719457013575,4.23529411764706,1.43348416289593,1.30316742081448,0.309502262443439,9.83891402714932,4.17013574660634,0.423841059602649,3.09502262443439,1.09140271493213,0.352631578947368,1.54751131221719,1.14027149321267,0.736842105263158,4.33303167420814,10.8952217502945
"Courtney Lee","SG",76,2309,913,180,84,80,17,755,343,278,113,124,114,224,749.751072442151,76,1093.73684210526,14.2347336509311,2.80640970116934,1.30965786054569,1.24729320051971,0.265049805110437,11.7713295799047,5.34776959722824,0.454304635761589,4.33434387180598,1.76180164573408,0.406474820143885,1.93330446080554,1.77739281074058,0.919354838709677,3.49242096145518,11.6894926842431
"Cristiano Felício","C",50,895,296,50,49,16,10,200,121,2,0,81,54,211,259.092581381736,50,644.4,11.9061452513966,2.01117318435754,1.97094972067039,0.643575418994413,0.402234636871508,8.04469273743017,4.86703910614525,0.605,0.0804469273743017,0,0,3.25810055865922,2.17206703910615,0.666666666666667,8.48715083798883,10.4216010388184
"D.J. Augustin","PG",75,1760,766,287,122,53,0,539,244,272,114,189,164,161,693.228914294466,75,844.8,15.6681818181818,5.87045454545455,2.49545454545455,1.08409090909091,0,11.025,4.99090909090909,0.452690166975881,5.56363636363636,2.33181818181818,0.419117647058824,3.86590909090909,3.35454545454545,0.867724867724868,3.29318181818182,14.1796823378413
"D'Angelo Russell","PG",48,1233,745,249,147,36,17,671,279,278,90,131,97,189,800.745856979397,48,924.75,21.7518248175182,7.27007299270073,4.29197080291971,1.05109489051095,0.496350364963504,19.5912408759124,8.14598540145985,0.415797317436662,8.11678832116788,2.62773722627737,0.323741007194245,3.82481751824818,2.83211678832117,0.740458015267175,5.51824817518248,23.3794410796904
"Dakari Johnson","C",26,161,55,8,4,6,8,39,22,0,0,20,11,33,43.8064382960929,26,222.923076923077,12.2981366459627,1.7888198757764,0.894409937888199,1.3416149068323,1.7888198757764,8.72049689440994,4.91925465838509,0.564102564102564,0,0,NA,4.47204968944099,2.45962732919255,0.55,7.37888198757764,9.79522843887791
"Damian Lillard","PG",73,2672,1962,481,205,78,27,1415,621,628,227,538,493,325,1659.48770294807,73,1317.69863013699,26.4341317365269,6.48053892215569,2.76197604790419,1.05089820359281,0.36377245508982,19.064371257485,8.36676646706587,0.43886925795053,8.46107784431138,3.05838323353293,0.361464968152866,7.24850299401198,6.64221556886228,0.91635687732342,4.37874251497006,22.3583672552883
"Damien Wilkins","SG",19,152,33,9,5,2,1,39,13,18,4,4,3,15,38.9752751493446,19,288,7.81578947368421,2.13157894736842,1.18421052631579,0.473684210526316,0.236842105263158,9.23684210526316,3.07894736842105,0.333333333333333,4.26315789473684,0.947368421052632,0.222222222222222,0.947368421052632,0.710526315789474,0.75,3.55263157894737,9.23098621958161
"Damyean Dotson","SG",43,484,178,31,17,12,2,160,71,67,21,21,15,84,152.288536643037,43,405.209302325581,13.2396694214876,2.30578512396694,1.26446280991736,0.892561983471074,0.148760330578512,11.900826446281,5.28099173553719,0.44375,4.98347107438017,1.56198347107438,0.313432835820896,1.56198347107438,1.11570247933884,0.714285714285714,6.24793388429752,11.327246527168
"Daniel Theis","PF",62,933,331,56,56,30,47,234,126,59,18,81,61,274,298.56090383025,62,541.741935483871,12.7717041800643,2.16077170418006,2.16077170418006,1.15755627009646,1.81350482315113,9.02893890675241,4.86173633440514,0.538461538461538,2.27652733118971,0.694533762057878,0.305084745762712,3.12540192926045,2.35369774919614,0.753086419753086,10.572347266881,11.5200348744791
"Danilo Gallinari","SF",21,670,321,42,26,12,10,256,102,111,36,87,81,101,265.123667626457,21,1148.57142857143,17.2477611940299,2.25671641791045,1.39701492537313,0.644776119402985,0.537313432835821,13.755223880597,5.48059701492537,0.3984375,5.96417910447761,1.93432835820896,0.324324324324324,4.67462686567164,4.35223880597015,0.931034482758621,5.42686567164179,14.2454507978395
"Danny Green","SG",70,1792,600,110,74,63,80,561,217,320,116,65,50,249,552.974731828634,70,921.6,12.0535714285714,2.20982142857143,1.48660714285714,1.265625,1.60714285714286,11.2700892857143,4.359375,0.38680926916221,6.42857142857143,2.33035714285714,0.3625,1.30580357142857,1.00446428571429,0.769230769230769,5.00223214285714,11.1088673804859
"Dante Cunningham","SF",67,1386,390,44,34,33,27,331,154,150,54,43,28,266,334.862973223535,67,744.716417910448,10.1298701298701,1.14285714285714,0.883116883116883,0.857142857142857,0.701298701298701,8.5974025974026,4,0.465256797583082,3.8961038961039,1.4025974025974,0.36,1.11688311688312,0.727272727272727,0.651162790697674,6.90909090909091,8.69773956424765
"Danuel House","SF",22,391,150,25,10,7,6,126,55,56,15,31,25,75,129.566041383456,22,639.818181818182,13.8107416879795,2.30179028132992,0.920716112531969,0.644501278772379,0.552429667519182,11.6010230179028,5.06393861892583,0.436507936507937,5.15601023017903,1.38107416879795,0.267857142857143,2.85421994884911,2.30179028132992,0.806451612903226,6.90537084398977,11.9293541938732
"Dario Saric","PF",69,2120,1082,191,136,49,19,821,381,369,147,200,173,483,896.624383581218,69,1106.08695652174,18.3735849056604,3.24339622641509,2.30943396226415,0.832075471698113,0.322641509433962,13.9415094339623,6.46981132075472,0.464068209500609,6.26603773584906,2.49622641509434,0.398373983739837,3.39622641509434,2.9377358490566,0.865,8.20188679245283,15.2256970796811
"Darius Miller","SF",81,1946,637,111,59,28,17,487,216,357,147,67,58,164,488.52066816168,81,864.888888888889,11.7841726618705,2.05344295991778,1.09146968139774,0.517985611510791,0.314491264131552,9.00924974306269,3.99588900308325,0.4435318275154,6.60431654676259,2.71942446043165,0.411764705882353,1.23946557040082,1.07297019527235,0.865671641791045,3.03391572456321,9.03738132262101
"Darren Collison","PG",69,2021,855,368,86,93,15,638,316,205,96,143,127,177,746.133504491192,69,1054.4347826087,15.2300841167739,6.55517070757051,1.53191489361702,1.65660564077189,0.267194458189015,11.3646709549728,5.62889658584859,0.495297805642633,3.65165759524988,1.7100445324097,0.468292682926829,2.54725383473528,2.262246412667,0.888111888111888,3.15289460663038,13.290849164613
"David Nwaba","PG",49,1098,360,60,43,39,22,243,130,25,10,144,90,221,314.981768890339,49,806.69387755102,11.8032786885246,1.9672131147541,1.40983606557377,1.27868852459016,0.721311475409836,7.9672131147541,4.26229508196721,0.534979423868313,0.819672131147541,0.327868852459016,0.4,4.72131147540984,2.95081967213115,0.625,7.24590163934426,10.3272711111586
"David Nwaba","SF",21,549,195,44,34,20,6,180,72,27,8,59,43,105,216.018240895118,21,941.142857142857,12.7868852459016,2.88524590163934,2.22950819672131,1.31147540983607,0.39344262295082,11.8032786885246,4.72131147540984,0.4,1.77049180327869,0.524590163934426,0.296296296296296,3.86885245901639,2.81967213114754,0.728813559322034,6.88524590163934,14.1651305504995
"David West","PF",73,1001,495,138,80,47,75,378,216,8,3,79,60,238,442.01137869581,73,493.643835616438,17.8021978021978,4.96303696303696,2.87712287712288,1.69030969030969,2.6973026973027,13.5944055944056,7.76823176823177,0.571428571428572,0.287712287712288,0.107892107892108,0.375,2.84115884115884,2.15784215784216,0.759493670886076,8.55944055944056,15.8965131199292
"Dāvis Bertāns","C",16,202,97,16,9,7,5,77,34,53,20,10,9,26,75.8616328368453,16,454.5,17.2871287128713,2.85148514851485,1.6039603960396,1.24752475247525,0.891089108910891,13.7227722772277,6.05940594059406,0.441558441558442,9.44554455445545,3.56435643564356,0.377358490566038,1.78217821782178,1.6039603960396,0.9,4.63366336633663,13.5198949610219
"Dāvis Bertāns","SF",54,877,356,57,27,20,24,286,126,196,73,39,31,126,271.271042854136,54,584.666666666667,14.6134549600912,2.33979475484607,1.10832383124287,0.820980615735462,0.985176738882554,11.7400228050171,5.17217787913341,0.440559440559441,8.04561003420753,2.99657924743444,0.372448979591837,1.60091220068415,1.27251995438997,0.794871794871795,5.17217787913341,11.1354133896795
"Davon Reed","SG",20,241,63,13,10,10,2,76,22,38,11,12,8,39,77.4097292799992,20,433.8,9.41078838174274,1.94190871369295,1.49377593360996,1.49377593360996,0.298755186721992,11.3526970954357,3.28630705394191,0.289473684210526,5.67634854771784,1.64315352697095,0.289473684210526,1.79253112033195,1.19502074688797,0.666666666666667,5.82572614107884,11.5632790625725
"De'Aaron Fox","PG",73,2023,844,320,173,69,20,797,328,153,47,195,141,204,968.743643495557,73,997.643835616438,15.0192782995551,5.69451309935739,3.07859614434009,1.22787938704894,0.355907068709837,14.182896688087,5.83687592684132,0.411543287327478,2.72268907563025,0.836381611468117,0.30718954248366,3.47009391992091,2.50914483440435,0.723076923076923,3.63025210084034,17.2391355243895
"DeAndre Jordan","C",77,2424,927,117,139,39,69,575,373,0,0,312,181,1171,807.702060066097,77,1133.2987012987,13.7673267326733,1.73762376237624,2.06435643564356,0.579207920792079,1.02475247524752,8.53960396039604,5.53960396039604,0.648695652173913,0,0,NA,4.63366336633663,2.68811881188119,0.580128205128205,17.3910891089109,11.9955751494965
